point_key,point_label,is_single_operator,point_tp_map_x,point_tp_map_y,from_system_label,from_infrastructure_type_label,from_country_key,from_country_label,from_bz_key,from_bz_label,from_bz_label_long,from_operator_key,from_operator_label,from_operator_long_label,from_point_key,from_point_label,from_is_cam,from_is_cmp,from_booking_platform_key,from_booking_platform_label,from_booking_platform_url,to_is_cam,to_is_cmp,to_booking_platform_key,to_booking_platform_label,to_booking_platform_url,from_tso_item_identifier,from_tso_point_label,from_direction_key,from_has_data,to_system_label,to_infrastructure_type_label,to_country_key,to_country_label,to_bz_key,to_bz_label,to_bz_label_long,to_operator_key,to_operator_label,to_operator_long_label,to_point_key,to_point_label,to_direction_key,to_has_data,to_tso_item_identifier,to_tso_point_label,valid_from,validto,last_update_date_time,is_invalid,entry_tp_ne_mo_usage,exit_tp_ne_mo_usage,id,data_set,from_region_key,to_region_key
ITP-00523,Ronneburg,False,-19.82,-16.51,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0001,GASCADE,GASCADE Gastransport GmbH,ITP-00523,Ronneburg OGE,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,,,37Z0000000031598,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00523DE THE BZDE-TSO-0001ITP-00523exitDE THE BZ,4,Western Europe,Western Europe
ITP-00525,Dornum GASPOOL,False,-44.21,7.36,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00525,Dornum GASPOOL,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,,,21Z0000000004855,,exit,True,Transmission,Transmission,NO,Norway,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00525DE THE BZDE-TSO-0009ITP-00525exitTransmission,4,Western Europe,Northern Europe
ITP-00525,Dornum GASPOOL,False,-44.21,7.36,Transmission,Transmission,NO,Norway,,,,,,,,,,,,,,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00525,Dornum GASPOOL,entry,True,21Z0000000004855,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsITP-00525TransmissionDE THE BZDE-TSO-0009ITP-00525entry,4,Northern Europe,Western Europe
ITP-00526,VIRTUALYS,False,-66.62,-16.76,BeLux,Transmission,BE,Belgium,BE-LUX------,BeLux,Belgian and Luxembourg Balancing Zone,BE-TSO-0001,Fluxys Belgium,Fluxys Belgium,ITP-00526,Virtualys,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z0000000004847,,exit,True,TRF,Transmission,FR,France,FR----------,TRF,Trading Region France,FR-TSO-0003,GRTgaz,GRTgaz,ITP-00526,Virtualys,entry,True,21Z0000000004847,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00526BeLuxBE-TSO-0001ITP-00526exitTRFFR-TSO-0003ITP-00526entry,4,Western Europe,Western Europe
ITP-00526,VIRTUALYS,False,-66.62,-16.76,TRF,Transmission,FR,France,FR----------,TRF,Trading Region France,FR-TSO-0003,GRTgaz,GRTgaz,ITP-00526,Virtualys,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z0000000004847,,exit,True,BeLux,Transmission,BE,Belgium,BE-LUX------,BeLux,Belgian and Luxembourg Balancing Zone,BE-TSO-0001,Fluxys Belgium,Fluxys Belgium,ITP-00526,Virtualys,entry,True,21Z0000000004847,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00526TRFFR-TSO-0003ITP-00526exitBeLuxBE-TSO-0001ITP-00526entry,4,Western Europe,Western Europe
ITP-00529,Kireevo (BG) / Zaychar (RS),False,33.13,-56.97,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0001,Bulgartransgaz,Bulgartransgaz EAD,ITP-00529,Kireevo (BG) / Zaychar (RS),False,False,RBP,RBP,https://rbp.eu/,,,,,,58Z-000000007-KZ,,exit,True,Transmission,Transmission,RS,Serbia,,,,RS-TSO-0003,GASTRANS,GASTRANS LLC,ITP-00529,Kireevo (BG) / Zaychar (RS),entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,Both,4InterconnectionsITP-00529BulgariaBG-TSO-0001ITP-00529exitTransmissionRS-TSO-0003ITP-00529entry,4,Eastern Europe,Southern Europe
ITP-00529,Kireevo (BG) / Zaychar (RS),False,33.13,-56.97,Transmission,Transmission,RS,Serbia,,,,RS-TSO-0003,GASTRANS,GASTRANS LLC,ITP-00529,Kireevo (BG) / Zaychar (RS),,,,,,False,False,RBP,RBP,https://rbp.eu/,,,exit,False,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0001,Bulgartransgaz,Bulgartransgaz EAD,ITP-00529,Kireevo (BG) / Zaychar (RS),entry,True,58Z-000000007-KZ,,,,Dec 30 2024  4:48PM,False,Both,OnlyTP,4InterconnectionsITP-00529TransmissionRS-TSO-0003ITP-00529exitBulgariaBG-TSO-0001ITP-00529entry,4,Southern Europe,Eastern Europe
ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00535,Deutschneudorf EUGAL Brandov,False,False,,,,False,False,,,,21Z0000000004839,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0018,Fluxys Deutschland,Fluxys Deutschland GmbH,ITP-00535,Deutschneudorf-EUGAL Brandov,entry,True,21Z0000000004839,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00535CzechCZ-TSO-0001ITP-00535exitDE THE BZDE-TSO-0018ITP-00535entry,4,Eastern Europe,Western Europe
ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0001,GASCADE,GASCADE Gastransport GmbH,ITP-00535,Deutschneudorf-EUGAL,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,False,False,,,,21Z0000000004839,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00535,Deutschneudorf EUGAL Brandov,entry,True,21Z0000000004839,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00535DE THE BZDE-TSO-0001ITP-00535exitCzechCZ-TSO-0001ITP-00535entry,4,Western Europe,Eastern Europe
ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0003,ONTRAS Gastransport GmbH,ONTRAS Gastransport GmbH,ITP-00535,"Deutschneudorf EUGAL Brandov (valid until 01.01.2023, 6:00 a.m.)",True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,False,False,,,,21Z0000000004839,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00535,Deutschneudorf EUGAL Brandov,entry,True,21Z0000000004839,,,,Dec 30 2024  4:48PM,False,OnlyTP,Both,4InterconnectionsITP-00535DE THE BZDE-TSO-0003ITP-00535exitCzechCZ-TSO-0001ITP-00535entry,4,Western Europe,Eastern Europe
ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0005,GUD,Gasunie Deutschland Transport Services GmbH,ITP-00535,Deutschneudorf EUGAL Brandov,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,False,False,,,,21Z0000000004839,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00535,Deutschneudorf EUGAL Brandov,entry,True,21Z0000000004839,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00535DE THE BZDE-TSO-0005ITP-00535exitCzechCZ-TSO-0001ITP-00535entry,4,Western Europe,Eastern Europe
ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0018,Fluxys Deutschland,Fluxys Deutschland GmbH,ITP-00535,Deutschneudorf-EUGAL Brandov,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,False,False,,,,21Z0000000004839,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00535,Deutschneudorf EUGAL Brandov,entry,True,21Z0000000004839,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00535DE THE BZDE-TSO-0018ITP-00535exitCzechCZ-TSO-0001ITP-00535entry,4,Western Europe,Eastern Europe
ITP-00537,VIP Brandov,False,-12.79,-17.06,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00537,VIP Brandov-GASPOOL,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z0000000004863,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0001,GASCADE,GASCADE Gastransport GmbH,ITP-00537,VIP Brandov,entry,True,21Z0000000004863,,,,Dec 30 2024  4:48PM,False,Both,OnlyTP,4InterconnectionsITP-00537CzechCZ-TSO-0001ITP-00537exitDE THE BZDE-TSO-0001ITP-00537entry,4,Eastern Europe,Western Europe
ITP-00537,VIP Brandov,False,-12.79,-17.06,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0001,GASCADE,GASCADE Gastransport GmbH,ITP-00537,VIP Brandov,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z0000000004863,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00537,VIP Brandov-GASPOOL,entry,True,21Z0000000004863,,,,Dec 30 2024  4:48PM,False,OnlyTP,Both,4InterconnectionsITP-00537DE THE BZDE-TSO-0001ITP-00537exitCzechCZ-TSO-0001ITP-00537entry,4,Western Europe,Eastern Europe
ITP-00538,VIP Waidhaus,False,-18.85,-25.13,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00538,VIP Waidhaus,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000489Y,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00538,VIP Waidhaus,entry,True,21Z000000000489Y,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00538CzechCZ-TSO-0001ITP-00538exitDE THE BZDE-TSO-0009ITP-00538entry,4,Eastern Europe,Western Europe
ITP-00538,VIP Waidhaus,False,-18.85,-25.13,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00538,VIP Waidhaus,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000489Y,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00538,VIP Waidhaus,entry,True,21Z000000000489Y,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00538DE THE BZDE-TSO-0009ITP-00538exitCzechCZ-TSO-0001ITP-00538entry,4,Western Europe,Eastern Europe
ITP-00539,VIP Oberkappel,False,-11.0,-33.0,Austria,Transmission,AT,Austria,AT---------,Austria,Austrian Balancing Zone,,,,,,,,,,,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00539,VIP Oberkappel,entry,True,21Z000000000490C,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsITP-00539AustriaDE THE BZDE-TSO-0009ITP-00539entry,4,Western Europe,Western Europe
ITP-00539,VIP Oberkappel,False,-11.0,-33.0,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00539,VIP Oberkappel,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,,,21Z000000000490C,,exit,True,Austria,Transmission,AT,Austria,AT---------,Austria,Austrian Balancing Zone,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00539DE THE BZDE-TSO-0009ITP-00539exitAustria,4,Western Europe,Western Europe
ITP-00540,VIP France - Germany,False,-45.88,-28.84,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0004,GRTD,GRTgaz Deutschland GmbH,ITP-00540,VIP France - Germany,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,,,21Z0000000004928,,exit,True,TRF,Transmission,FR,France,FR----------,TRF,Trading Region France,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00540DE THE BZDE-TSO-0004ITP-00540exitTRF,4,Western Europe,Western Europe
ITP-00540,VIP France - Germany,False,-45.88,-28.84,TRF,Transmission,FR,France,FR----------,TRF,Trading Region France,,,,,,,,,,,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0004,GRTD,GRTgaz Deutschland GmbH,ITP-00540,VIP France - Germany,entry,True,21Z0000000004928,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsITP-00540TRFDE THE BZDE-TSO-0004ITP-00540entry,4,Western Europe,Western Europe
ITP-00541,Atlantique,False,-76.11,-39.61,Storage,Storage,FR,France,,,,FR-SSO-0002,Storengy,Storengy,ITP-00541,Atlantique,,,,,,False,False,,,,,,exit,False,TRF,Transmission,FR,France,FR----------,TRF,Trading Region France,FR-TSO-0003,GRTgaz,GRTgaz,ITP-00541,Atlantique,entry,True,63Z2183181399744,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00541StorageFR-SSO-0002ITP-00541exitTRFFR-TSO-0003ITP-00541entry,4,Western Europe,Western Europe
ITP-00541,Atlantique,False,-76.11,-39.61,TRF,Transmission,FR,France,FR----------,TRF,Trading Region France,FR-TSO-0003,GRTgaz,GRTgaz,ITP-00541,Atlantique,False,False,,,,,,,,,63Z2183181399744,,exit,True,Storage,Storage,FR,France,,,,FR-SSO-0002,Storengy,Storengy,ITP-00541,Atlantique,entry,False,,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00541TRFFR-TSO-0003ITP-00541exitStorageFR-SSO-0002ITP-00541entry,4,Western Europe,Western Europe
ITP-00542,VIP Belgium - NCG,False,-51.06,-18.02,BeLux,Transmission,BE,Belgium,BE-LUX------,BeLux,Belgian and Luxembourg Balancing Zone,BE-TSO-0001,Fluxys Belgium,Fluxys Belgium,ITP-00542,Eynatten 2/VIP Belgium-NCG,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000497Z,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00542,VIP Belgium - NCG,entry,True,21Z000000000497Z,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00542BeLuxBE-TSO-0001ITP-00542exitDE THE BZDE-TSO-0009ITP-00542entry,4,Western Europe,Western Europe
ITP-00542,VIP Belgium - NCG,False,-51.06,-18.02,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0009,OGE,Open Grid Europe GmbH,ITP-00542,VIP Belgium - NCG,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000497Z,,exit,True,BeLux,Transmission,BE,Belgium,BE-LUX------,BeLux,Belgian and Luxembourg Balancing Zone,BE-TSO-0001,Fluxys Belgium,Fluxys Belgium,ITP-00542,Eynatten 2/VIP Belgium-NCG,entry,True,21Z000000000497Z,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00542DE THE BZDE-TSO-0009ITP-00542exitBeLuxBE-TSO-0001ITP-00542entry,4,Western Europe,Western Europe
ITP-00543,Compulsory Stocks Exit Point (PL) (WPWYzo),True,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-00543,Compulsory Stocks Exit Point (PL) (WPWYzo),False,False,,,,,,,,,53ZPL0000100010J,,exit,True,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00543Poland H-gasPL-TSO-0002ITP-00543exitPoland H-gas,4,Eastern Europe,Eastern Europe
ITP-00544,VIP Germany-CH,False,-40.78,-38.93,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0007,Fluxys TENP GmbH,Fluxys TENP GmbH,ITP-00544,VIP Germany-CH,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,,,21Z0000000004960,,exit,True,Switzerland,Transmission,CH,Switzerland,CH---------,Switzerland,Swiss Balancing Zone,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00544DE THE BZDE-TSO-0007ITP-00544exitSwitzerland,4,Western Europe,Western Europe
ITP-00544,VIP Germany-CH,False,-40.78,-38.93,Switzerland,Transmission,CH,Switzerland,CH---------,Switzerland,Swiss Balancing Zone,,,,,,,,,,,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0007,Fluxys TENP GmbH,Fluxys TENP GmbH,ITP-00544,VIP Germany-CH,entry,True,21Z0000000004960,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsITP-00544SwitzerlandDE THE BZDE-TSO-0007ITP-00544entry,4,Western Europe,Western Europe
ITP-00549,Strandzha 2 (BG) / Malkoclar (TR),False,58.32,-63.61,Transmission,Transmission,TR,Turkey,,,,TR-TSO-0004,TAGTAS,TurkStream Gas Transport A.S.,ITP-00549,Strandzha 2 (BG) / Malkoclar (TR),,,,,,False,False,RBP,RBP,https://rbp.eu/,,,exit,False,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0001,Bulgartransgaz,Bulgartransgaz EAD,ITP-00549,Strandzha 2 (BG) / Malkoclar (TR),entry,True,58Z-00000015-S2M,,,,Dec 30 2024  4:48PM,False,Both,OnlyTP,4InterconnectionsITP-00549TransmissionTR-TSO-0004ITP-00549exitBulgariaBG-TSO-0001ITP-00549entry,4,Western Asia,Eastern Europe
ITP-00550,BALTICCONNECTOR,False,42.41,53.49,Finland,Transmission,FI,Finland,FI---------,Finland,Finnish Balancing Zone,FI-TSO-0003,Gasgrid Finland,Gasgrid Finland Oy,ITP-00550,Balticconnector,True,True,,,,True,True,,,,21Z0000000004952,,exit,True,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-LV------,Joint Bal Zone EE/LV,Common Balancing Zone of Estonia and Latvia,EE-TSO-0001,Elering,Elering AS,ITP-00550,BALTICCONNECTOR,entry,True,21Z0000000004952,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00550FinlandFI-TSO-0003ITP-00550exitJoint Bal Zone EE/LVEE-TSO-0001ITP-00550entry,4,Northern Europe,Northern Europe
ITP-00550,BALTICCONNECTOR,False,42.41,53.49,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-LV------,Joint Bal Zone EE/LV,Common Balancing Zone of Estonia and Latvia,EE-TSO-0001,Elering,Elering AS,ITP-00550,BALTICCONNECTOR,True,True,,,,True,True,,,,21Z0000000004952,,exit,True,Finland,Transmission,FI,Finland,FI---------,Finland,Finnish Balancing Zone,FI-TSO-0003,Gasgrid Finland,Gasgrid Finland Oy,ITP-00550,Balticconnector,entry,True,21Z0000000004952,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00550Joint Bal Zone EE/LVEE-TSO-0001ITP-00550exitFinlandFI-TSO-0003ITP-00550entry,4,Northern Europe,Northern Europe
ITP-00555,VIP BENE,False,-59.37,-11.18,BeLux,Transmission,BE,Belgium,BE-LUX------,BeLux,Belgian and Luxembourg Balancing Zone,BE-TSO-0001,Fluxys Belgium,Fluxys Belgium,ITP-00555,VIP-BENE,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000503T,,exit,True,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,ITP-00555,VIP BENE,entry,True,21Z000000000503T,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00555BeLuxBE-TSO-0001ITP-00555exitNetherlandsNL-TSO-0001ITP-00555entry,4,Western Europe,Western Europe
ITP-00555,VIP BENE,False,-59.37,-11.18,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,ITP-00555,VIP BENE,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000503T,,exit,True,BeLux,Transmission,BE,Belgium,BE-LUX------,BeLux,Belgian and Luxembourg Balancing Zone,BE-TSO-0001,Fluxys Belgium,Fluxys Belgium,ITP-00555,VIP-BENE,entry,True,21Z000000000503T,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00555NetherlandsNL-TSO-0001ITP-00555exitBeLuxBE-TSO-0001ITP-00555entry,4,Western Europe,Western Europe
ITP-00557,Ananiv (UA) (MD),False,69.26,-38.17,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-00557,Ananiiv_wrong,False,False,RBP,RBP,https://rbp.eu/,,,,,,21Z000000000176I,,exit,True,Transmission,Transmission,MD,Moldavia,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00557TransmissionUA-TSO-0001ITP-00557exitTransmission,4,Eastern Europe,Eastern Europe
ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),False,34.45,-33.87,Hungary,Transmission,HU,Hungary,HU---------,Hungary,Hungarian Balancing Zone,HU-TSO-0001,FGSZ,FGSZ Ltd.,ITP-10006,VIP Bereg,False,False,RBP,RBP,https://rbp.eu/,False,False,RBP,RBP,https://rbp.eu/,21Z000000000507L,,exit,True,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-10006,VIP Bereg,entry,True,21Z000000000507L,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-10006HungaryHU-TSO-0001ITP-10006exitTransmissionUA-TSO-0001ITP-10006entry,4,Eastern Europe,Eastern Europe
ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),False,34.45,-33.87,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-10006,VIP Bereg,False,False,RBP,RBP,https://rbp.eu/,False,False,RBP,RBP,https://rbp.eu/,21Z000000000507L,,exit,True,Hungary,Transmission,HU,Hungary,HU---------,Hungary,Hungarian Balancing Zone,HU-TSO-0001,FGSZ,FGSZ Ltd.,ITP-10006,VIP Bereg,entry,True,21Z000000000507L,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-10006TransmissionUA-TSO-0001ITP-10006exitHungaryHU-TSO-0001ITP-10006entry,4,Eastern Europe,Eastern Europe
ITP-10008,GCP GAZ-SYSTEM/UA TSO,False,36.39,-24.21,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-10008,GCP GAZ-SYSTEM/UA TSO,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,False,False,,,,21Z000000000508J,,exit,True,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-10008,GCP GAZ-SYSTEM/UA TSO ,entry,True,21Z000000000508J,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-10008Poland H-gasPL-TSO-0002ITP-10008exitTransmissionUA-TSO-0001ITP-10008entry,4,Eastern Europe,Eastern Europe
ITP-10008,GCP GAZ-SYSTEM/UA TSO,False,36.39,-24.21,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-10008,GCP GAZ-SYSTEM/UA TSO,False,False,,,,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,21Z000000000508J,,exit,True,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-10008,GCP GAZ-SYSTEM/UA TSO,entry,True,21Z000000000508J,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-10008TransmissionUA-TSO-0001ITP-10008exitPoland H-gasPL-TSO-0002ITP-10008entry,4,Eastern Europe,Eastern Europe
