country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime
UA,ITP-00299,Isaccea (RO) - Orlovka (UA) II,False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,RO_DTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,ITP-00299,Isaccea II,,,Jun  5 2024  6:23PM
UA,ITP-00300,Isaccea (RO) - Orlovka (UA) III,False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,RO_DTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,ITP-00300,Isaccea III,,,Jun  5 2024  6:23PM
UA,ITP-00428,Grebenyky,False,71.54,-43.26,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,MD,Moldavia,MD-TSO-0001,Moldovatransgaz LLC,ITP-00428,Grebenyky,,,Jun  5 2024  6:23PM
UA,ITP-00444,Lymanske (UA) / (MD),False,0.0,0.0,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,MD,Moldavia,MD-TSO-0001,Moldovatransgaz LLC,ITP-00444,Lymanske (UA) / (MD),,,Jun  5 2024  6:23PM
UA,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),False,47.11,-38.13,Transmission,Transmission,UA,Ukraine,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,ITP-00438,VIP Mediesu Aurit - Isaccea (RO - UA),,,Jun  5 2024  6:23PM
UA,ITP-00421,Budince,False,33.0,-33.0,Transmission,Transmission,UA,Ukraine,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,ITP-00421,Budince,,,Jun  5 2024  6:23PM
UA,ITP-00429,Oleksiivka,False,57.61,-34.09,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,MD,Moldavia,MD-TSO-0001,Moldovatransgaz LLC,ITP-00429,Oleksiivka,,,Jun  5 2024  6:23PM
UA,ITP-00440,GMS Caushany,False,69.48,-45.4,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,MD,Moldavia,,,,,,,Jun  5 2024  6:23PM
UA,ITP-00557,Ananiv (UA) (MD),False,69.26,-38.17,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,MD,Moldavia,,,,,,,Jun  5 2024  6:23PM
UA,ITP-10008,GCP GAZ-SYSTEM/UA TSO,False,36.39,-24.21,Transmission,Transmission,UA,Ukraine,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,ITP-10008,GCP GAZ-SYSTEM/UA TSO,,,Jun  5 2024  6:23PM
UA,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),False,34.45,-33.87,Transmission,Transmission,UA,Ukraine,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,ITP-10006,VIP Bereg,,,Jun  5 2024  6:23PM
UA,UGS-00434,UGS Solokhivske,True,96.86,-25.64,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00434,UGS Solokhivske,,,Jun  5 2024  6:23PM
UA,UGS-00434,UGS Solokhivske,True,96.86,-25.64,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00437,UGS Chervonopartyzanske,True,86.13,-12.94,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00437,UGS Chervonopartyzanske,,,Jun  5 2024  6:23PM
UA,UGS-00430,UGS Olyshivske,True,79.18097777,-1.242811105,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00430,UGS Olyshivske,,,Jun  5 2024  6:23PM
UA,UGS-00436,UGS Kehychivske,True,105.47,-27.45,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00436,UGS Kehychivske,,,Jun  5 2024  6:23PM
UA,UGS-00438,UGS Bilche-Volytsko-Uherske,True,41.53,-28.88,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00429,UGS Krasnopopivske,True,120.19,-26.19,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00429,UGS Krasnopopivske,,,Jun  5 2024  6:23PM
UA,UGS-00431,UGS Bohorodchanske,True,44.01976964,-24.35624593,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00433,UGS Oparske,True,41.66,-25.32,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00433,UGS Oparske,,,Jun  5 2024  6:23PM
UA,UGS-00430,UGS Olyshivske,True,79.18097777,-1.242811105,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00432,UGS Uherske (XIV-XV),True,42.0,-25.0,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00435,UGS Dashavske,True,56.56,-9.97,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00435,UGS Dashavske,,,Jun  5 2024  6:23PM
UA,UGS-00439,UGS Proletarske ,True,98.53,-30.75,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00433,UGS Oparske,True,41.66,-25.32,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00436,UGS Kehychivske,True,105.47,-27.45,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00437,UGS Chervonopartyzanske,True,86.13,-12.94,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00440,UGS Verhunske,True,121.38,-32.06,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00440,UGS Verhunske,,,Jun  5 2024  6:23PM
UA,UGS-00429,UGS Krasnopopivske,True,120.19,-26.19,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00432,UGS Uherske (XIV-XV),True,42.0,-25.0,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00432,UGS Uherske (XIV-XV),,,Jun  5 2024  6:23PM
UA,UGS-00435,UGS Dashavske,True,56.56,-9.97,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00438,UGS Bilche-Volytsko-Uherske,True,41.53,-28.88,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00438,UGS Bilche-Volytsko-Uherske,,,Jun  5 2024  6:23PM
UA,UGS-00439,UGS Proletarske ,True,98.53,-30.75,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00439,UGS Proletarske ,,,Jun  5 2024  6:23PM
UA,UGS-00440,UGS Verhunske,True,121.38,-32.06,Transmission,Transmission,UA,Ukraine,Storage,Storage,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
UA,UGS-00431,UGS Bohorodchanske,True,44.01976964,-24.35624593,Storage,Storage,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,UGS-00431,UGS Bohorodchanske,,,Jun  5 2024  6:23PM
UA,ITP-00167,Isaccea (RO) - Orlovka (UA),False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,RO_NTS,Transmission,RO,Romania,,,,,,,Jun  5 2024  6:23PM
UA,ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),False,36.52,-37.02,Transmission,Transmission,UA,Ukraine,RO_NTS,Transmission,RO,Romania,,,,,,,Jun  5 2024  6:23PM
UA,ITP-00649,VIP Exit to Final Consumers (UA) / (MD),False,67.98,-47.99,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,MD,Moldavia,,,,,,,Jun  5 2024  6:23PM
UA,ITP-00428,Grebenyky,False,71.54,-43.26,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00428,GMS Grebenyky,,,Jun  5 2024  6:23PM
UA,ITP-00429,Oleksiivka,False,57.61,-34.09,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00429,Oleksiivka,,,Jun  5 2024  6:23PM
UA,ITP-00444,Lymanske (UA) / (MD),False,0.0,0.0,Transmission,Transmission,UA,Ukraine,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00444,Lymanske,,,Jun  5 2024  6:23PM
UA,ITP-00087,Isaccea (RO) - Orlovka (UA) I,False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,ITP-00087,Isaccea I,,,Jun  5 2024  6:23PM
RS,ITP-00035,Zvornik,False,16.83,-54.28,Transmission,Transmission,RS,Serbia,Transmission,Transmission,BA,Bosnia Herzegovina,BA-TSO-0001,BH Gas,ITP-00035,Zvornik,,,Jun  5 2024  6:23PM
RS,ITP-00529,Kireevo (BG) / Zaychar (RS),False,33.13,-56.97,Transmission,Transmission,RS,Serbia,Bulgaria,Transmission,BG,Bulgaria,BG-TSO-0001,Bulgartransgaz,ITP-00529,Kireevo (BG) / Zaychar (RS),,,Jun  5 2024  6:23PM
RS,ITP-10013,Kiskundorozsma-2 (HU) / Horgos (RS),False,22.24,-47.07,Transmission,Transmission,RS,Serbia,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,ITP-10013,Kiskundorozsma 2 (RS>HU),,,Jun  5 2024  6:23PM
RS,UGS-00052,UGS Banatski Dvor (RS),False,20.21,-48.57,Storage,Storage,RS,Serbia,Transmission,Transmission,RS,Serbia,RS-TSO-0001,Srbijagas,UGS-00052,UGS Banatski Dvor (RS),,,Jun  5 2024  6:23PM
RS,UGS-00052,UGS Banatski Dvor (RS),False,20.21,-48.57,Transmission,Transmission,RS,Serbia,Storage,Storage,RS,Serbia,RS-SSO-0001,Srbijagas (SSO),UGS-00052,UGS Banatski Dvor (RS),,,Jun  5 2024  6:23PM
RS,ITP-00134,Kalotina (BG)/ Dimitrovgrad (RS),False,35.77,-60.57,Transmission,Transmission,RS,Serbia,Bulgaria,Transmission,BG,Bulgaria,BG-TSO-0001,Bulgartransgaz,ITP-00134,Kalotina (BG)/ Dimitrovgrad (RS),,,Jun  5 2024  6:23PM
LU,DIS-00194,Public Distribution (LU),False,-51.2,-23.56,Distribution,Distribution,LU,Luxemburg,BeLux,Transmission,LU,Luxemburg,LU-TSO-0001,CREOS,DIS-00194,Public Distribution (LU),,,Jun  5 2024  6:23PM
LU,DIS-00194,Public Distribution (LU),False,-51.2,-23.56,BeLux,Transmission,LU,Luxemburg,Distribution,Distribution,LU,Luxemburg,,,,,,,Jun  5 2024  6:23PM
LU,FNC-00041,Industrial Clients (LU),False,-51.64,-23.58,BeLux,Transmission,LU,Luxemburg,Final Consumers,Final Consumers,LU,Luxemburg,,,,,,,Jun  5 2024  6:23PM
LU,FNC-00041,Industrial Clients (LU),False,-51.64,-23.58,Final Consumers,Final Consumers,LU,Luxemburg,BeLux,Transmission,LU,Luxemburg,LU-TSO-0001,CREOS,FNC-00041,Industrial Clients (LU),,,Jun  5 2024  6:23PM
LU,ITP-00072,Remich,False,-49.97,-25.74,BeLux,Transmission,LU,Luxemburg,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00072,Remich,,,Jun  5 2024  6:23PM
LU,ITP-00113,GDLux (BE) / Bras Petange (LU),False,-52.51,-25.48,BeLux,Transmission,LU,Luxemburg,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00113,GDLux,,,Jun  5 2024  6:23PM
LU,FNC-00213,Luxembourg Power Plants (LU),True,-51.0,-24.0,Final Consumers,Final Consumers,LU,Luxemburg,BeLux,Transmission,LU,Luxemburg,LU-TSO-0001,CREOS,FNC-00213,Creos Power Plants,,,Jun  5 2024  6:23PM
LU,FNC-00213,Luxembourg Power Plants (LU),True,-51.0,-24.0,BeLux,Transmission,LU,Luxemburg,Final Consumers,Final Consumers,LU,Luxemburg,,,,,,,Jun  5 2024  6:23PM
MD,ITP-00154,Ungheni,False,61.35,-40.38,Transmission,Transmission,MD,Moldavia,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,ITP-00154,Ungheni,,,Jun  5 2024  6:23PM
MD,ITP-00440,GMS Caushany,False,69.48,-45.4,Transmission,Transmission,MD,Moldavia,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00440,Kaushany,,,Jun  5 2024  6:23PM
MD,ITP-00429,Oleksiivka,False,57.61,-34.09,Transmission,Transmission,MD,Moldavia,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00429,Oleksiivka,,,Jun  5 2024  6:23PM
MD,ITP-00444,Lymanske (UA) / (MD),False,0.0,0.0,Transmission,Transmission,MD,Moldavia,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00444,Lymanske,,,Jun  5 2024  6:23PM
BE,FNC-00035,Final consumers (BE) (Fluxys) Power Plants H-zone,False,-61.22,-14.77,Final Consumers,Final Consumers,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,FNC-00035,Power Plants H-zone,,,Jun  5 2024  6:23PM
BE,FNC-00036,Final consumers (BE) (Fluxys) Power Plants L-zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,Final Consumers,Final Consumers,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,DIS-00191,Distribution (BE) H-zone,False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,Distribution,Distribution,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,DIS-00192,Distribution (BE) L-zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,Distribution,Distribution,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,FNC-00035,Final consumers (BE) (Fluxys) Power Plants H-zone,False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,Final Consumers,Final Consumers,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,FNC-00033,Final consumers (BE) (Fluxys) Industrial clients H-zone,False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,Final Consumers,Final Consumers,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,FNC-00033,Final consumers (BE) (Fluxys) Industrial clients H-zone,False,-61.22,-14.77,Final Consumers,Final Consumers,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,FNC-00033,Industrial clients H-zone,,,Jun  5 2024  6:23PM
BE,FNC-00034,Final consumers (BE) (Fluxys) Industrial clients L-zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,Final Consumers,Final Consumers,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,DIS-00191,Distribution (BE) H-zone,False,-61.22,-14.77,Distribution,Distribution,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,DIS-00191,Distribution H-Zone,,,Jun  5 2024  6:23PM
BE,DIS-00192,Distribution (BE) L-zone,False,-58.32,-13.8,Distribution,Distribution,BE,Belgium,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,DIS-00192,Distribution L-Zone,,,Jun  5 2024  6:23PM
BE,FNC-00034,Final consumers (BE) (Fluxys) Industrial clients L-zone,False,-58.32,-13.8,Final Consumers,Final Consumers,BE,Belgium,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,FNC-00034,Industrial clients L-zone,,,Jun  5 2024  6:23PM
BE,FNC-00036,Final consumers (BE) (Fluxys) Power Plants L-zone,False,-58.32,-13.8,Final Consumers,Final Consumers,BE,Belgium,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,FNC-00036,Final consumers (BE) (Fluxys) Power Plants L-zone,,,Jun  5 2024  6:23PM
BE,ITP-00061,Zeebrugge IZT,False,-67.33,-11.5,BeLux,Transmission,BE,Belgium,IUK,Transmission,UK,United Kingdom,UK-TSO-0003,Interconnector,ITP-00061,Zeebrugge FTS,,,Jun  5 2024  6:23PM
BE,ITP-00088,Zandvliet H-gas,False,-61.0,-11.48,BeLux,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00088,Zandvliet-H,,,Jun  5 2024  6:23PM
BE,ITP-00038,Hilvarenbeek,False,-56.56,-11.26,L-Zone,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00038,Hilvarenbeek,,,Jun  5 2024  6:23PM
BE,ITP-00101,Zelzate,False,-63.11,-12.94,BeLux,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00101,Zelzate,,,Jun  5 2024  6:23PM
BE,ITP-00106,Zeebrugge ZPT,False,-66.93,-11.5,BeLux,Transmission,BE,Belgium,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00106,Zeebrugge ZPT,,,Jun  5 2024  6:23PM
BE,ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),False,-51.06,-18.02,BeLux,Transmission,BE,Belgium,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00112,Eynatten,,,Jun  5 2024  6:23PM
BE,ITP-00113,GDLux (BE) / Bras Petange (LU),False,-52.51,-25.48,BeLux,Transmission,BE,Belgium,BeLux,Transmission,LU,Luxemburg,LU-TSO-0001,CREOS,ITP-00113,Entry Point Belgium,,,Jun  5 2024  6:23PM
BE,ITP-00115,Blaregnies L (BE) / Taisnières B (FR),False,-63.37,-20.39,L-Zone,Transmission,BE,Belgium,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00115,TAISNIERES B,,,Jun  5 2024  6:23PM
BE,ITP-00110,Zelzate (Zebra Pijpleiding),False,-63.94,-12.68,BeLux,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00110,Zelzate 2,,,Jun  5 2024  6:23PM
BE,ITP-00152,Blaregnies (BE) / Taisnières (H) (FR) (Segeo/Troll),False,-62.67,-20.63,BeLux,Transmission,BE,Belgium,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00152,TAISNIERES H,,,Jun  5 2024  6:23PM
BE,ITP-00159,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),False,-51.06,-18.02,BeLux,Transmission,BE,Belgium,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00034,Lichtenbusch,,,Jun  5 2024  6:23PM
BE,ITP-00152,Blaregnies (BE) / Taisnières (H) (FR) (Segeo/Troll),False,-62.67,-20.63,BeLux,Transmission,BE,Belgium,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00152,TAISNIERES H,,,Jun  5 2024  6:23PM
BE,ITP-00159,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),False,-51.06,-18.02,BeLux,Transmission,BE,Belgium,DE THE BZ,Transmission,DE,Germany,DE-TSO-0007,Fluxys TENP GmbH,ITP-00057,Eynatten,,,Jun  5 2024  6:23PM
BE,ITP-00289,BE Quality Conversion Point H-Zone,True,-60.64,-14.2,BeLux,Transmission,BE,Belgium,L-Zone,Transmission,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,ITP-00290,BE Quality Conversion Point L-Zone,True,-57.3,-13.8,BeLux,Transmission,BE,Belgium,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00290,Quality Conversion L,,,Jun  5 2024  6:23PM
BE,ITP-00290,BE Quality Conversion Point L-Zone,True,-57.3,-13.8,L-Zone,Transmission,BE,Belgium,BeLux,Transmission,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,ITP-00258,'s Gravenvoeren Dilsen (BE) // 's Gravenvoeren/Obbicht (NL),False,-52.51,-16.93,BeLux,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00258,'s Gravenvoeren,,,Jun  5 2024  6:23PM
BE,ITP-00289,BE Quality Conversion Point H-Zone,True,-60.64,-14.2,L-Zone,Transmission,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00289,Quality Conversion H,,,Jun  5 2024  6:23PM
BE,ITP-00526,VIRTUALYS,False,-66.62,-16.76,BeLux,Transmission,BE,Belgium,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00526,Virtualys,,,Jun  5 2024  6:23PM
BE,ITP-00555,VIP BENE,False,-59.37,-11.18,BeLux,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00555,VIP BENE,,,Jun  5 2024  6:23PM
BE,LNG-00005,Alveringem,False,-69.26,-14.71,BeLux,Transmission,BE,Belgium,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,LNG-00005,Alveringem (BE-FR),,,Jun  5 2024  6:23PM
BE,ITP-00542,VIP Belgium - NCG,False,-51.06,-18.02,BeLux,Transmission,BE,Belgium,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00542,VIP Belgium - NCG,,,Jun  5 2024  6:23PM
BE,UGS-00002,Loenhout Storage,False,-56.36513162,-13.86418024,BeLux,Transmission,BE,Belgium,Storage,Storage,BE,Belgium,BE-SSO-0001,Fluxys SSO,UGS-00002,Loenhout Storage,,,Jun  5 2024  6:23PM
BE,UGS-00002,Loenhout Storage,False,-56.36513162,-13.86418024,Storage,Storage,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,UGS-00002,Loenhout Storage,,,Jun  5 2024  6:23PM
BE,LNG-00047,Dunkerque LNG,False,-72.64,-14.6,BeLux,Transmission,BE,Belgium,LNG Terminals,LNG Terminals,FR,France,FR-LSO-0001,Dunkerque LNG,LNG-00047,Dunkerque LNG,,,Jun  5 2024  6:23PM
BE,LNG-00017,Zeebrugge LNG,False,-66.53,-11.5,LNG Terminals,LNG Terminals,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,LNG-00017,Zeebrugge LNG Terminal,,,Jun  5 2024  6:23PM
BE,LNG-00017,Zeebrugge LNG,False,-66.53,-11.5,BeLux,Transmission,BE,Belgium,LNG Terminals,LNG Terminals,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,VTP-00025,Zeebrugge Trading Point L-Zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,VTP-00025,Zeebrugge Trading Point L-Zone,,,Jun  5 2024  6:23PM
BE,VTP-00029,Zeebrugge Beach,False,-66.49,-14.52,BeLux,Transmission,BE,Belgium,BeLux,Transmission,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,VTP-00029,Zeebrugge Beach,False,-66.49,-14.52,BeLux,Transmission,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,VTP-00029,Zeebrugge Beach,,,Jun  5 2024  6:23PM
BE,VTP-00016,ZTP (Zeebrugge Trading Point H-Zone),False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,VTP-00016,ZTP (Zeebrugge Trading Point H-Zone),,,Jun  5 2024  6:23PM
BE,VTP-00025,Zeebrugge Trading Point L-Zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,L-Zone,Transmission,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,VTP-00016,ZTP (Zeebrugge Trading Point H-Zone),False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,BeLux,Transmission,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
BE,ITP-00614,VIP THE-ZTP,False,-50.89,-16.64,BeLux,Transmission,BE,Belgium,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00614,VIP THE-ZTP	,,,Jun  5 2024  6:23PM
BE,ITP-00648,VIP BENE-L,False,-58.0,-9.0,L-Zone,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00648,VIP BENE-L,,,Jun  5 2024  6:23PM
BE,ITP-00254,Poppel (BE) / Zandvliet-L (NL),False,-34.85,8.93,L-Zone,Transmission,BE,Belgium,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00254,Zandvliet L-gas,,,Jun  5 2024  6:23PM
CZ,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,Czech,Transmission,CZ,Czechia,DE THE BZ,Transmission,DE,Germany,DE-TSO-0016,OPAL,ITP-00452,Brandov / OPAL,,,Jun  5 2024  6:23PM
CZ,ITP-00015,Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE),False,-12.57,-17.12,Czech,Transmission,CZ,Czechia,DE THE BZ,Transmission,DE,Germany,DE-TSO-0003,ONTRAS Gastransport GmbH,ITP-00015,"Deutschneudorf (valid until 01.04.2024, 6:00 a.m.)",,,Jun  5 2024  6:23PM
CZ,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,Czech,Transmission,CZ,Czechia,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00452,Brandov / OPAL,,,Jun  5 2024  6:23PM
CZ,ITP-00051,Lanžhot,False,5.36,-31.84,Czech,Transmission,CZ,Czechia,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,ITP-00051,Lanzhot,,,Jun  5 2024  6:23PM
CZ,ITP-00123,Brandov STEGAL (CZ) / Stegal (DE),False,-11.87,-17.28,Czech,Transmission,CZ,Czechia,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00123,Brandov-STEGAL,,,Jun  5 2024  6:23PM
CZ,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),False,13.84,-24.49,Czech,Transmission,CZ,Czechia,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,ITP-00158,Cieszyn,,,Jun  5 2024  6:23PM
CZ,ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,Czech,Transmission,CZ,Czechia,DE THE BZ,Transmission,DE,Germany,DE-TSO-0018,Fluxys Deutschland,ITP-00535,Deutschneudorf-EUGAL Brandov,,,Jun  5 2024  6:23PM
CZ,ITP-00538,VIP Waidhaus,False,-18.85,-25.13,Czech,Transmission,CZ,Czechia,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00538,VIP Waidhaus,,,Jun  5 2024  6:23PM
