,point_key,point_label,is_single_operator,point_tooltip,point_eic_code,control_point_type,tp_map_x,tp_map_y,point_type,commercial_type,import_from_country_key,import_from_country_label,has_virtual_point,virtual_point_key,virtual_point_label,has_data,is_planned,is_interconnection,is_import,infrastructure_key,infrastructure_label,is_cross_border,eu_crossing,is_invalid,is_macro_point,is_cam_relevant,is_pipe_in_pipe,is_cmp_relevant,id,data_set,url
253,ITP-00048,Almería,0,,21Z0000000002131,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-95.76,-75.5,Cross-Border Transmission IP between EU and Non-EU (import),Physical,DZ,Algeria,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00048,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
254,ITP-00049,Gorizia (IT) /Šempeter (SI),0,,21Z000000000044Z,O_P_CB_CB_ITP_EU,-12.17,-48.18,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00049,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
255,ITP-00050,Sakiai,0,,21Z0000000001305,O_P_CB_CB_ITP_EU_NEU,35.11,18.8,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00050,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
256,ITP-00051,Lanžhot,0,,21Z000000000061Z,O_P_CB_CB_ITP_EU,5.36,-31.84,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00051,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
257,ITP-00052,Valença do Minho (PT) / Tuy (ES),0,,21Z000000000058O,O_VP_CB_CB_ITP_EU,-128.23,-63.63,Cross-Border Transmission IP within EU,Physical,,,True,ITP-00286,VIP IBERICO,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00052,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
258,ITP-00054,Kiemenai,0,,21Z000000000153U,O_P_CB_CB_ITP_EU,43.29,29.65,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00054,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
259,ITP-00055,Kiskundorozsma (HU>RS),0,,21Z000000000154S,O_P_CB_CB_ITP_EU_NEU,22.06,-46.75,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00055,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
260,ITP-00058,Negru Voda I (RO) / Kardam (BG),0,No data is published by the Romanian TSO in the BG>RO direction,21Z000000000159I,O_P_CB_CB_ITP_EU,63.5,-57.35,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00058,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
261,ITP-00059,"Negru Voda II, III (RO) / Kardam (BG)",0,"On BG side there is only one physical point - Negru Voda 2, 3 (RO) /Kardam (BG). On RO site, there are two separate points - Negru Voda II and Negru Voda III. No data is published by the Romanian TSO in the BG>RO direction.",21Z000000000160X,O_P_CB_CB_ITP_EU,62.8,-57.35,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00059,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
262,ITP-00061,Zeebrugge IZT,0,,21Z0000000000074,O_P_CB_CB_ITP_EU_ExtEU,-67.33,-11.5,Cross-Border Transmission IP between EU and ExtEU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,True,False,True,2ITP-00061,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
263,ITP-00063,Julianadorp (GTS) /Balgzand (BBL),0,,21Z000000000087H,O_P_CB_CB_ITP_EU,-58.54,1.04,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00063,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
264,ITP-00064,Badajoz (ES) / Campo Maior (PT),0,,21Z000000000062X,O_VP_CB_CB_ITP_EU,-119.66,-71.61,Cross-Border Transmission IP within EU,Physical,,,True,ITP-00286,VIP IBERICO,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00064,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
265,ITP-00070,Kiefersfelden,0,,21Z000000000038U,O_VP_CB_CB_ITP_EU,-19.78,-37.7,Cross-Border Transmission IP within EU,Physical,,,True,ITP-00291,VIP Kiefersfelden-Pfronten,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00070,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
266,ITP-00071,Haanrade,0,,21Z000000000240Z,O_VP_CB_CB_ITP_EU,-51.37,-13.64,Cross-Border Transmission IP within EU,Physical,,,True,ITP-10010,VIP TTF-THE-L,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00071,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
267,ITP-00072,Remich,0,,21Z0000000000406,O_P_CB_CB_ITP_EU,-49.97,-25.74,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,True,2ITP-00072,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
268,ITP-00074,Gela,0,"SRG entry points at Mazara and Gela are limited by a cluster capacity of 1385,3 Gwh/d",21Z000000000149L,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-9.1,-75.04,Cross-Border Transmission IP between EU and Non-EU (import),Physical,LY,Libya,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,True,False,True,2ITP-00074,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
269,ITP-00076,Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE),0,"GTS entries at Emden EPT and Bunde/OSZ (OGE, GUD-H, GASCADE) are limited by a cluster capacity of 1.847,1 GWh/d, GTS exits at Bunde/OSZ (OGE, GUD-H, GASCADE)  are limited to 504,0 GWh/d.",21Z000000000074Q,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00076,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
270,ITP-00077,Twynholm,0,,21Z000000000082R,O_P_INCOUN_IN_ITP_ExtEU,-103.27,19.0,Transmission Point ExtEU,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,NONEU,False,,False,False,False,2ITP-00077,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
271,ITP-00078,Winterswijk,0,,21Z000000000073S,O_P_CB_CB_ITP_EU,-47.55,-6.18,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00078,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
272,ITP-00079,Murfeld (AT) / Ceršak (SI),0,,21Z0000000000058,O_P_CB_CB_ITP_EU,-2.15,-44.27,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00079,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
273,ITP-00082,Tarifa,0,,21Z000000000045X,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-113.64,-76.39,Cross-Border Transmission IP between EU and Non-EU (import),Physical,DZ,Algeria,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00082,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
274,ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),0,,21Z000000000158K,O_VP_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,36.52,-37.02,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,True,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00084,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
275,ITP-00085,Kotlovka,0,,21Z000000000156O,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,51.15,16.93,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00085,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
276,ITP-00087,Isaccea (RO) - Orlovka (UA) I,0,,21Z000000000304Z,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,65.61,-51.23,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00087,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
277,ITP-00088,Zandvliet H-gas,0,,21Z0000000001062,O_VP_CB_CB_ITP_EU,-61.0,-11.48,Cross-Border Transmission IP within EU,Physical,,,True,ITP-00555,VIP BENE,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00088,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
278,ITP-00090,Moffat,0,,21Z000000000081T,O_P_CB_CB_ITP_EU_ExtEU,-101.25,21.7,Cross-Border Transmission IP between EU and ExtEU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,True,True,True,2ITP-00090,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
279,ITP-00091,Easington,0,,21YEA-EC-------9,O_P_CB_CB_ITP_ExtEU_NEU_IMPORT_IMPORT,-82.49,7.93,Cross-Border Transmission IP between ExtEU and Non-EU (import),Physical,NO,Norway,False,,,True,False,False,True,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00091,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
280,ITP-00093,Mazara del Vallo,0,"SRG entry points at Mazara and Gela are limited by a cluster capacity of 1385,3 Gwh/d",21Z000000000080V,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-18.28,-74.15,Cross-Border Transmission IP between EU and Non-EU (import),Physical,DZ,Algeria,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,True,False,True,2ITP-00093,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
281,ITP-00095,Beregdaróc 1400 (HU) - Beregovo (UA) (UA>HU),0,,21Z000000000139O,O_VP_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,33.71,-35.03,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,True,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00095,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
282,ITP-00096,Mallnow,0,,21Z000000000056S,O_P_CB_CB_ITP_EU,-7.12,-1.58,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00096,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
283,ITP-00097,Nybro,0,,21Z0000000000252,O_P_INCOUN_IN_ITP,-40.74,25.36,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00097,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
284,ITP-00101,Zelzate,0,,21Z000000000019Y,O_P_CB_CB_ITP_EU,-63.11,-12.94,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00101,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
285,ITP-00102,Bunde (DE) / Oude Statenzijl (H) (NL) (GUD),0,"GTS entries at Emden EPT and Bunde/OSZ (OGE, GUD-H, GASCADE) are limited by a cluster capacity of 1.847,1 GWh/d, GTS exits at Bunde/OSZ (OGE, GUD-H, GASCADE)  are limited to 504,0 GWh/d.",21Z000000000076M,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00102,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
286,ITP-00103,Bunde (DE) / Oude Statenzijl (H) (NL) I (OGE),0,"GTS entries at Emden EPT and Bunde/OSZ (OGE, GUD-H, GASCADE) are limited by a cluster capacity of 1.847,1 GWh/d, GTS exits at Bunde/OSZ (OGE, GUD-H, GASCADE)  are limited to 504,0 GWh/d.",21Z000000000075O,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00103,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
287,ITP-00106,Zeebrugge ZPT,0,,21Z000000000046V,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-66.93,-11.5,Cross-Border Transmission IP between EU and Non-EU (import),Physical,NO,Norway,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00106,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
288,ITP-00107,Bunde (DE) / Oude Statenzijl (L) (NL) (GUD),0,,21Z000000000078I,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00107,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
289,ITP-00110,Zelzate (Zebra Pijpleiding),0,,21Z0000000000171,O_P_CB_CB_ITP_EU,-63.94,-12.68,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00110,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
290,ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),0,,21Z0000000000155,O_P_CB_CB_ITP_EU,-51.06,-18.02,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00112,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
291,ITP-00113,GDLux (BE) / Bras Petange (LU),0,,21Z0000000001070,O_V_INCOUN_IN_ITP,-52.51,-25.48,Transmission Point,Virtual,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00113,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
292,ITP-00115,Blaregnies L (BE) / Taisnières B (FR),0,,21Z000000000011D,O_P_CB_CB_ITP_EU,-63.37,-20.39,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00115,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
293,ITP-00117,Uzhhorod (UA) - Velké Kapušany (SK),0,,21Z000000000085L,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,32.92,-31.99,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00117,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
294,ITP-00118,Bunde (DE) / Oude Statenzijl (L) (NL) (GTG Nord),0,,21Z000000000079G,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00118,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
295,ITP-00120,Greifswald,0,"Since 1st of October 2015, the TSO GOAL has been merged into Gasunie Deutschland.",?,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-13.01,11.65,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,True,True,True,2ITP-00120,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
296,ITP-00123,Brandov STEGAL (CZ) / Stegal (DE),0,Presented capacity at this point does not reflect current situation between DE GASPOOL and CZ market zones. NET4GAS offers free capacity between these market zones only at VIP Brandov-GASPOOL.,21Z000000000091Q,O_P_CB_CB_ITP_EU,-11.87,-17.28,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00123,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
297,ITP-00128,Kulata (BG) / Sidirokastron (GR),0,,21Z000000000020C,O_P_CB_CB_ITP_EU,37.9,-65.4,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00128,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
298,ITP-00134,Kalotina (BG)/ Dimitrovgrad (RS),0,,58Z-000000012-KD,O_P_CB_CB_ITP_EU_NEU,35.77,-60.57,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00134,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
299,ITP-00135,Ellund,0,,?,O_P_CB_CB_ITP_EU,-34.5,17.85,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00135,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
300,ITP-00136,Griespass (CH) / Passo Gries (IT),0,,21Z0000000002107,O_P_CB_CB_ITP_EU_NEU,-39.77,-45.92,Cross-Border Transmission IP between EU and Non-EU,Physical,CH,Switzerland,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,True,False,True,2ITP-00136,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
301,ITP-00137,Obergailbach (FR) / Medelsheim (DE),0,,21Y---A001A014-Z,O_P_CB_CB_ITP_EU,-44.96,-28.81,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,True,True,2ITP-00137,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
302,ITP-00139,Waidhaus,0,"No firm capacity is offered to exit from DE side, on CZ side an entry capacity of 120 GWh/d is available. Since 03/2019 VIP Waidhaus is in operation.",21Z0000000000236,O_P_CB_CB_ITP_EU,-17.89,-25.28,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,True,False,2ITP-00139,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
303,ITP-00140,Oberkappel,0,,21Y---A001A012-4,O_P_CB_CB_ITP_EU,-11.0,-33.0,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,True,True,2ITP-00140,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
304,ITP-00150,Olbernhau (DE) / Hora Svaté Kateřiny (CZ),0,Presented capacity at this point does not reflect current situation between DE GASPOOL and CZ market zones. NET4GAS offers free capacity between these market zones only at VIP Brandov-GASPOOL.,21Z000000000092O,O_P_CB_CB_ITP_EU,-13.45,-17.81,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00150,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
305,ITP-00151,Vlieghuis,0,,21Z000000000135W,O_P_CB_CB_ITP_EU,-47.86,-0.83,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00151,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
306,ITP-00152,Blaregnies (BE) / Taisnières (H) (FR) (Segeo/Troll),0,,21Y---A001A008-R,O_VP_CB_CB_ITP_EU,-62.67,-20.63,Cross-Border Transmission IP within EU,Physical,,,True,ITP-00526,VIRTUALYS,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00152,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
307,ITP-00153,Ruse (BG) / Giurgiu (RO),0,,21Z0000000002798,O_P_CB_CB_ITP_EU,52.56,-56.85,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00153,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
308,ITP-00154,Ungheni,0,,21Z000000000356G,O_P_CB_CB_ITP_EU_NEU,61.35,-40.38,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00154,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
